"","X","year","EU","country","avgIGO","fdi","income","incomeGrowth","loan","polity","pop","rank","corruptControl","stateFragility","elecDem","interact","income.f","polity.f","loan.f","income.dollars"
"420",420,2012,0,"Bolivia (Plurinational State of)",65,3.91355013847351,8.61544227600098,0.00397982448339462,1.63552606105804,7,102.38762,99,-0.729200124740601,82.1,0.73,0.0278587713837624,"Moderately Low","Democratic","Low Debt",5516.18775177148
"437",437,2006,0,"Paraguay",60,1.76401662826538,8.7340612411499,0.00367735209874809,2.38168549537659,8,58.82797,95,-1.14073097705841,72,0.605,0.0294188167899847,"Moderately Low","Democratic","High Debt",6210.90092658638
"438",438,2007,0,"Paraguay",60,0.761150300502777,8.77278709411621,0.00443388847634196,1.77077627182007,8,59.6616,94,-1.18349504470825,72.9,0.605,0.0354711078107357,"Moderately Low","Democratic","Low Debt",6456.14128572439
"439",439,2008,0,"Paraguay",60,1.82584095001221,8.82095813751221,0.00549096241593361,1.24212801456451,8,60.47131,96,-0.977196574211121,72.3,0.648,0.0439276993274689,"Moderately Low","Democratic","Low Debt",6774.75266121817
"440",440,2009,0,"Paraguay",60,0.16894643008709,8.76723384857178,-0.00609052740037441,1.85719907283783,8,61.27847,93,-0.803635895252228,72,0.63,-0.0487242192029953,"Moderately Low","Democratic","Low Debt",6420.38811285046
"441",441,2010,0,"Paraguay",60,2.77348661422729,8.87697601318359,0.0125173078849912,1.34983456134796,8,62.09877,91,-0.729034125804901,72.1,0.622,0.100138463079929,"Moderately Low","Democratic","Low Debt",7165.09080205661
"442",442,2011,0,"Paraguay",60,1.84860515594482,8.90606594085693,0.00327700865454972,1.02260661125183,8,62.93763,91,-0.715760886669159,72.4,0.682,0.0262160692363977,"Moderately Low","Democratic","Low Debt",7376.58402249668
"443",443,2012,0,"Paraguay",60,2.9564323425293,8.8801212310791,-0.00291315047070384,1.38959777355194,8,63.79162,93,-0.857523322105408,70.9,0.598,-0.0233052037656307,"Moderately Low","Democratic","Low Debt",7187.66205101128
"460",460,2006,0,"Chile",79,4.90101909637451,9.75871181488037,0.00453608203679323,0,10,162.79728,81,1.45734298229218,32,0.901,0.0453608185052872,"Moderately High","Democratic","No Debt",17304.3261358437
"461",461,2007,0,"Chile",79,7.76169204711914,9.79785537719727,0.00401114020496607,0,10,164.62701,78,1.39643096923828,33.8,0.898,0.0401114001870155,"Moderately High","Democratic","No Debt",17995.1107898721
"462",462,2008,0,"Chile",79,10.2834873199463,9.81918144226074,0.00217660539783537,0,10,166.4594,77,1.37672698497772,36.3,0.898,0.0217660535126925,"Moderately High","Democratic","No Debt",18382.9970362538
"463",463,2009,0,"Chile",79,8.03710556030273,9.79776859283447,-0.00218071625567973,0,10,168.29957,77,1.380126953125,37.5,0.897,-0.021807162091136,"Moderately High","Democratic","No Debt",17993.5491634121
"464",464,2010,0,"Chile",79,7.33040285110474,9.8427734375,0.00459337700158358,0,10,170.15048,77,1.49728894233704,38,0.881,0.0459337681531906,"Moderately High","Democratic","No Debt",18821.8449088886
"465",465,2011,0,"Chile",79,9.57360076904297,9.88864135742188,0.00466006062924862,0,10,172.01305,76,1.52844297885895,40.7,0.892,0.0466006062924862,"Moderately High","Democratic","No Debt",19705.2693256972
"466",466,2012,0,"Chile",79,11.3403310775757,9.93095588684082,0.00427910452708602,0,10,173.88437,76,1.5822240114212,43.5,0.898,0.0427910462021828,"Moderately High","Democratic","No Debt",20556.981340731
"483",483,2006,0,"Argentina",80,2.38106513023376,9.67701530456543,0.00727881072089076,2.66843175888062,8,395.5875,57,-0.341253697872162,40.8,0.822,0.0582304857671261,"Moderately High","Democratic","High Debt",15946.8293969956
"484",484,2007,0,"Argentina",80,2.25129151344299,9.74331760406494,0.00685152364894748,1.97337079048157,8,399.69903,56,-0.34029158949852,41.4,0.8,0.0548121891915798,"Moderately High","Democratic","Low Debt",17039.9796147472
"485",485,2008,0,"Argentina",80,2.68990278244019,9.76335048675537,0.00205606385134161,1.4020471572876,8,403.8186,55,-0.435576498508453,41.4,0.783,0.0164485108107328,"Moderately High","Democratic","Low Debt",17384.7816859894
"486",486,2009,0,"Argentina",80,1.20643925666809,9.75358200073242,-0.00100052601192147,1.59316205978394,8,407.98641,53,-0.44499608874321,44.7,0.786,-0.00800420809537172,"Moderately High","Democratic","Low Debt",17215.7854516008
"487",487,2010,0,"Argentina",80,2.67516160011292,9.83354949951172,0.00819878280162811,1.26274144649506,8,412.22875,53,-0.361469209194183,45.8,0.754,0.0655902624130249,"Moderately High","Democratic","Low Debt",18649.0316134437
"488",488,2011,0,"Argentina",80,2.0446400642395,9.903639793396,0.00712766963988543,1.04774248600006,8,416.55616,56,-0.36615788936615,46.8,0.771,0.0570213571190834,"Moderately High","Democratic","Low Debt",20003.045048982
"489",489,2012,0,"Argentina",80,2.80667185783386,9.90112686157227,-0.000253738195169717,1.03025102615356,8,420.95224,55,-0.443139910697937,46.5,0.781,-0.00202990556135774,"Moderately High","Democratic","Low Debt",19952.8418655143
"506",506,2006,0,"Uruguay",67,7.70373868942261,9.46983432769775,0.0040860790759325,0,10,33.31041,37,1.11451399326324,41.2,0.903,0.040860790759325,"Moderately High","Democratic","No Debt",12962.7394864733
"507",507,2007,0,"Uruguay",67,5.80394411087036,9.5305871963501,0.00641540996730328,0,10,33.3975,38,1.24398505687714,40.9,0.903,0.0641541033983231,"Moderately High","Democratic","No Debt",13774.6771498652
"508",508,2008,0,"Uruguay",67,7.05379152297974,9.59657764434814,0.00692406948655844,0,10,33.50832,30,1.3084009885788,41.4,0.903,0.0692406967282295,"Moderately High","Democratic","No Debt",14714.3375997691
"509",509,2009,0,"Uruguay",67,5.06173610687256,9.63458442687988,0.00396045157685876,0,10,33.62761,29,1.23840296268463,41.2,0.908,0.039604514837265,"Moderately High","Democratic","No Debt",15284.3457022068
"510",510,2010,0,"Uruguay",67,5.43898773193359,9.70626354217529,0.00743977259844542,0,10,33.74414,34,1.27933299541473,41.3,0.929,0.0743977278470993,"Moderately High","Democratic","No Debt",16420.1339740994
"512",512,2012,0,"Uruguay",67,11.7896718978882,9.78268909454346,0.00301474682055414,0,10,33.96753,31,1.35547697544098,40.5,0.929,0.0301474686712027,"Moderately High","Democratic","No Debt",17724.2510130371
"529",529,2006,1,"United Kingdom of Great Britain and Northern Ireland (the)",105,7.56278228759766,10.4900970458984,0.00181525363586843,0,10,606.4885,38,1.79232704639435,34.2,0.909,0.0181525368243456,"High","Democratic","No Debt",35957.6467579719
"530",530,2007,1,"United Kingdom of Great Britain and Northern Ireland (the)",105,6.81491374969482,10.5073699951172,0.00164659577421844,0,10,611.5182,41,1.7422080039978,34.1,0.909,0.0164659582078457,"High","Democratic","No Debt",36584.1364505007
"531",531,2008,1,"United Kingdom of Great Britain and Northern Ireland (the)",105,8.76832675933838,10.4939336776733,-0.00127875176258385,0,10,616.8962,42,1.68248701095581,32.9,0.909,-0.0127875171601772,"High","Democratic","No Debt",36095.8679905122
"532",532,2009,1,"United Kingdom of Great Britain and Northern Ireland (the)",105,0.610498130321503,10.4425315856934,-0.00489826733246446,0,10,622.21164,50,1.63272702693939,33.6,0.909,-0.048982672393322,"High","Democratic","No Debt",34287.3440075749
"533",533,2010,1,"United Kingdom of Great Britain and Northern Ireland (the)",105,2.73370790481567,10.4498834609985,0.000704031903296709,0,10,627.16684,50,1.60482704639435,33.9,0.919,0.00704031903296709,"High","Democratic","No Debt",34540.349176912
"534",534,2011,1,"United Kingdom of Great Britain and Northern Ireland (the)",105,1.03111219406128,10.4622926712036,0.00118749751709402,0,10,631.64949,54,1.61609101295471,34.1,0.925,0.0118749756366014,"High","Democratic","No Debt",34971.6380732462
"535",535,2012,1,"United Kingdom of Great Britain and Northern Ireland (the)",105,1.75617182254791,10.4675636291504,0.000503805233165622,0,10,635.73766,54,1.67415297031403,35.3,0.948,0.00503805233165622,"High","Democratic","No Debt",35156.4587700152
"552",552,2006,1,"Ireland",77,9.51413726806641,10.8758602142334,0.00368649628944695,0,10,42.93942,17,1.71035003662109,18.6,0.87,0.0368649624288082,"High","Democratic","No Debt",52884.2168038713
"553",553,2007,1,"Ireland",77,22.2071743011475,10.907998085022,0.00295497267507017,0,10,43.88612,20,1.74859201908112,19.5,0.873,0.029549727216363,"High","Democratic","No Debt",54611.4084032786
"554",554,2008,1,"Ireland",77,8.45704364776611,10.8654937744141,-0.00389661872759461,0,10,44.80145,19,1.74986696243286,19.9,0.872,-0.0389661863446236,"High","Democratic","No Debt",52338.8275097232
"555",555,2009,1,"Ireland",77,22.8238162994385,10.7900981903076,-0.00693899299949408,0,10,45.58603,21,1.75945198535919,21.6,0.871,-0.0693899318575859,"High","Democratic","No Debt",48537.8017230301
"556",556,2010,1,"Ireland",77,17.0143756866455,10.7812747955322,-0.000817730731796473,0,10,46.17334,24,1.68826901912689,22.4,0.85,-0.00817730743438005,"High","Democratic","No Debt",48111.4173818284
"557",557,2011,1,"Ireland",77,9.90087127685547,10.7991933822632,0.00166200997773558,0,10,46.52714,26,1.56296300888062,25.3,0.905,0.0166200995445251,"High","Democratic","No Debt",48981.2760316812
"558",558,2012,1,"Ireland",77,18.1590213775635,10.7974510192871,-0.000161341959028505,0,10,46.67868,26,1.46365797519684,26.5,0.917,-0.00161341961938888,"High","Democratic","No Debt",48896.0071760219
"575",575,2006,1,"Netherlands (the)",117,51.6254577636719,10.6775760650635,0.00284931459464133,0,10,164.01105,29,2.0504789352417,28.1,0.864,0.028493145480752,"High","Democratic","No Debt",43372.2912210324
"576",576,2007,1,"Netherlands (the)",117,87.4425964355469,10.7101249694824,0.0030483421869576,0,10,164.63031,27,2.16993689537048,28.6,0.88,0.0304834209382534,"High","Democratic","No Debt",44807.2380729972
"577",577,2008,1,"Netherlands (the)",117,20.8487815856934,10.7235269546509,0.00125133793335408,0,10,165.19862,28,2.11823511123657,27.3,0.88,0.0125133795663714,"High","Democratic","No Debt",45411.7860358025
"578",578,2009,1,"Netherlands (the)",117,11.1816844940186,10.6817798614502,-0.00389303755946457,0,10,165.75173,27,2.13432288169861,27,0.88,-0.0389303751289845,"High","Democratic","No Debt",43555.0032752145
"579",579,2010,1,"Netherlands (the)",117,13.8368263244629,10.6923122406006,0.000986013445071876,0,10,166.31571,27,2.14375901222229,27.9,0.887,0.0098601346835494,"High","Democratic","No Debt",44016.1653876244
"580",580,2011,1,"Netherlands (the)",117,37.128475189209,10.7053136825562,0.00121596164535731,0,10,166.89863,29,2.12060403823853,28.3,0.891,0.0121596166864038,"High","Democratic","No Debt",44592.1753732996
"581",581,2012,1,"Netherlands (the)",117,28.9228363037109,10.6911306381226,-0.00132486026268452,0,10,167.49318,30,2.11759901046753,28.1,0.878,-0.0132486028596759,"High","Democratic","No Debt",43964.1864927735
"598",598,2006,1,"Belgium",113,14.3547592163086,10.521146774292,0.00171619444154203,0,10,106.32032,28,1.30961394309998,24,0.883,0.0171619448810816,"High","Democratic","No Debt",37091.6358463254
"599",599,2007,1,"Belgium",113,20.4713020324707,10.5477333068848,0.00252696149982512,0,8,107.0483,29,1.35573494434357,25.5,0.895,0.020215691998601,"High","Democratic","No Debt",38090.9997770495
"600",600,2008,1,"Belgium",113,36.7399139404297,10.5482578277588,4.97283035656437e-05,0,8,107.79155,27,1.37488996982574,29,0.899,0.00039782642852515,"High","Democratic","No Debt",38110.9845422992
"601",601,2009,1,"Belgium",113,17.8572864532471,10.5181884765625,-0.00285064615309238,0,8,108.54388,30,1.46020603179932,33.5,0.899,-0.0228051692247391,"High","Democratic","No Debt",36982.0698884858
"602",602,2010,1,"Belgium",113,23.0567035675049,10.5378398895264,0.00186832679901272,0,8,109.29978,29,1.52749800682068,32,0.901,0.0149466143921018,"High","Democratic","No Debt",37716.0076541172
"603",603,2011,1,"Belgium",113,29.9859638214111,10.5487928390503,0.00103939231485128,0,8,110.05175,31,1.5750720500946,34.1,0.903,0.00831513851881027,"High","Democratic","No Debt",38131.3798047209
"604",604,2012,1,"Belgium",113,1.34234392642975,10.543571472168,-0.000494972919113934,0,8,110.79521,34,1.60806798934937,33.5,0.903,-0.00395978335291147,"High","Democratic","No Debt",37932.8007592074
"622",622,2007,1,"Luxembourg",80,0,10.9716024398804,0.00560336140915751,0,10,4.74705,10,1.97146594524384,28.1,0.883,0.0560336150228977,"High","Democratic","No Debt",58197.7771610123
"623",623,2008,1,"Luxembourg",80,12.743335723877,10.9415168762207,-0.00274213030934334,0,10,4.85079,10,1.97197198867798,27.9,0.883,-0.0274213030934334,"High","Democratic","No Debt",56472.940670149
"624",624,2009,1,"Luxembourg",80,53.0559959411621,10.8634653091431,-0.00713352346792817,0,10,4.96257,10,1.97333300113678,27.6,0.873,-0.0713352337479591,"High","Democratic","No Debt",52232.7676215616
"625",625,2010,1,"Luxembourg",80,73.5326232910156,10.8955106735229,0.00294982898049057,0,10,5.07889,10,2.04646110534668,27.3,0.87,0.0294982902705669,"High","Democratic","No Debt",53933.6935328591
"626",626,2011,1,"Luxembourg",80,14.7374572753906,10.8973140716553,0.000165517543791793,0,10,5.19981,10,2.15984392166138,26.1,0.87,0.00165517546702176,"High","Democratic","No Debt",54031.0452105824
"643",643,2006,1,"France and Monaco",139,3.40489602088928,10.5016860961914,0.00165659957565367,0,9,634.70828,61,1.46372699737549,34.3,0.897,0.0149093959480524,"High","Democratic","No Debt",36376.7857550604
"644",644,2007,1,"France and Monaco",139,3.15296339988708,10.5191946029663,0.00166720908600837,0,9,638.42097,60,1.46460795402527,34.1,0.893,0.01500488165766,"High","Democratic","No Debt",37019.297250043
"645",645,2008,1,"France and Monaco",139,2.33002996444702,10.5155754089355,-0.00034405619953759,0,9,641.98684,59,1.40742802619934,34.8,0.908,-0.00309650576673448,"High","Democratic","No Debt",36885.5593880284
"646",646,2009,1,"France and Monaco",139,0.68322217464447,10.4803714752197,-0.00334778963588178,0,9,645.42997,60,1.43824195861816,35.3,0.9,-0.0301301069557667,"High","Democratic","No Debt",35609.6331814232
"647",647,2010,1,"France and Monaco",139,1.47202694416046,10.4946765899658,0.0013649434549734,0,9,648.76959,62,1.46638000011444,34.9,0.917,0.0122844912111759,"High","Democratic","No Debt",36122.6940180098
"648",648,2011,1,"France and Monaco",139,1.54440534114838,10.5103025436401,0.00148894090671092,0,9,651.99104,67,1.53239405155182,34,0.925,0.013400468043983,"High","Democratic","No Debt",36691.5786685703
"649",649,2012,1,"France and Monaco",139,1.22774219512939,10.5073976516724,-0.000276385195320472,0,9,655.08241,64,1.45578801631927,33.6,0.934,-0.00248746667057276,"High","Democratic","No Debt",36585.1482556814
"666",666,2006,0,"Switzerland and Liechtenstein",92,12.4757785797119,10.9492692947388,0.00272087636403739,0,10,74.80317,65,2.09345507621765,18.7,0.892,0.0272087641060352,"High","Democratic","No Debt",56912.4439466652
"667",667,2007,0,"Switzerland and Liechtenstein",92,10.1452331542969,10.9792242050171,0.00273579079657793,0,10,75.60141,64,2.15076398849487,20.2,0.895,0.0273579079657793,"High","Democratic","No Debt",58643.0416451752
"668",668,2008,0,"Switzerland and Liechtenstein",92,0.539526283740997,10.9903774261475,0.00101584778167307,0,10,76.46542,61,2.12406396865845,20.3,0.909,0.0101584773510695,"High","Democratic","No Debt",59300.761485777
"669",669,2009,0,"Switzerland and Liechtenstein",92,8.80110740661621,10.957049369812,-0.0030324759427458,0,10,77.37316,62,2.07019090652466,21.2,0.909,-0.0303247589617968,"High","Democratic","No Debt",57356.9539516098
"670",670,2010,0,"Switzerland and Liechtenstein",92,3.02693581581116,10.9741840362549,0.00156380294356495,0,10,78.30534,63,2.0720739364624,21.8,0.909,0.0156380292028189,"High","Democratic","No Debt",58348.2144321412
"671",671,2011,0,"Switzerland and Liechtenstein",92,2.96813726425171,10.9799747467041,0.000527666590642184,0,10,79.25813,69,2.03580093383789,23.2,0.911,0.00527666602283716,"High","Democratic","No Debt",58687.072213904
"672",672,2012,0,"Switzerland and Liechtenstein",92,5.97917461395264,10.9790172576904,-8.72032105689868e-05,0,10,80.22628,68,2.14675998687744,23.3,0.921,-0.000872032134793699,"High","Democratic","No Debt",58630.906880149
"689",689,2006,1,"Spain and Andorra",117,2.60881590843201,10.4067239761353,0.00245021632872522,0,10,445.37926,50,1.18572103977203,37.4,0.855,0.0245021637529135,"High","Democratic","No Debt",33081.3175033189
"690",690,2007,1,"Spain and Andorra",117,4.98686838150024,10.4287528991699,0.00211679702624679,0,10,452.09538,50,1.08664298057556,39.2,0.855,0.0211679711937904,"High","Democratic","No Debt",33818.1493092185
"691",691,2008,1,"Spain and Andorra",117,4.86587381362915,10.4265031814575,-0.000215722597204149,0,10,458.17016,58,1.19022595882416,41.6,0.865,-0.00215722597204149,"High","Democratic","No Debt",33742.1535362878
"692",692,2009,1,"Spain and Andorra",117,0.899122297763824,10.3797283172607,-0.00448615057393909,0,10,462.95191,57,1.0621999502182,43.3,0.867,-0.0448615066707134,"High","Democratic","No Debt",32200.2120611463
"693",693,2010,1,"Spain and Andorra",117,2.86529564857483,10.3732719421387,-0.00062201771652326,0,10,466.01492,65,1.0843540430069,43.5,0.893,-0.00622017728164792,"High","Democratic","No Debt",31992.9851004189
"694",694,2011,1,"Spain and Andorra",117,2.13579988479614,10.3609304428101,-0.00118974025826901,0,10,467.08366,66,1.10412395000458,43.1,0.89,-0.0118974028155208,"High","Democratic","No Debt",31600.5701713729
"695",695,2012,1,"Spain and Andorra",117,1.8648806810379,10.3359050750732,-0.00241535902023315,0,10,466.37082,63,1.12822604179382,42.8,0.884,-0.0241535902023315,"High","Democratic","No Debt",30819.567481291
"712",712,2006,1,"Portugal",104,6.32822322845459,10.1392087936401,0.00117861817125231,0,10,105.16559,66,1.01692199707031,32.7,0.899,0.0117861814796925,"High","Democratic","No Debt",25316.4280400886
"713",713,2007,1,"Portugal",104,2.5091381072998,10.1605825424194,0.00210802932269871,0,10,105.50695,69,1.03628098964691,32.4,0.898,0.0210802927613258,"High","Democratic","No Debt",25863.3591759764
"714",714,2008,1,"Portugal",104,2.98517179489136,10.1600399017334,-5.34064529347233e-05,0,10,105.77458,69,1.07016503810883,31.8,0.903,-0.000534064543899149,"High","Democratic","No Debt",25849.3284721705
"715",715,2009,1,"Portugal",104,2.28881907463074,10.1285972595215,-0.00309473602101207,0,10,105.9026,69,1.09293103218079,32.7,0.906,-0.0309473611414433,"High","Democratic","No Debt",25049.2022455658
"716",716,2010,1,"Portugal",104,3.54832696914673,10.1479187011719,0.00190761277917773,0,10,105.84837,73,1.09037101268768,33.1,0.931,0.0190761275589466,"High","Democratic","No Debt",25537.894865053
"717",717,2011,1,"Portugal",104,4.00893306732178,10.1319332122803,-0.00157524808309972,0,10,105.58909,75,1.11296403408051,32.3,0.905,-0.0157524812966585,"High","Democratic","No Debt",25132.9047370572
"718",718,2012,1,"Portugal",104,10.1570491790771,10.0949831008911,-0.0036468964535743,0,10,105.15016,75,0.960237920284271,34.2,0.917,-0.0364689640700817,"High","Democratic","No Debt",24221.188838425
"734",734,2006,1,"Germany",116,2.91234970092773,10.6045742034912,0.00366138620302081,0,10,810.55904,32,1.80305194854736,39.7,0.887,0.0366138629615307,"High","Democratic","No Debt",40318.8428626813
"735",735,2007,1,"Germany",116,1.47807371616364,10.6391477584839,0.00326024927198887,0,10,808.54515,34,1.73583996295929,38.4,0.887,0.0326024927198887,"High","Democratic","No Debt",41737.1858944396
"736",736,2008,1,"Germany",116,0.824174880981445,10.652247428894,0.00123127060942352,0,10,806.65906,34,1.75981295108795,37.3,0.892,0.0123127065598965,"High","Democratic","No Debt",42287.5260408635
"737",737,2009,1,"Germany",116,1.65794563293457,10.5962333679199,-0.00525842653587461,0,10,805.19685,36,1.75525796413422,36.2,0.896,-0.0525842644274235,"High","Democratic","No Debt",39983.9486144022
"738",738,2010,1,"Germany",116,2.51832914352417,10.6372709274292,0.00387284415774047,0,10,804.35307,32,1.77627003192902,35.4,0.926,0.038728442043066,"High","Democratic","No Debt",41658.9257113607
"739",739,2011,1,"Germany",116,2.59416055679321,10.6733493804932,0.00339170196093619,0,10,804.24665,33,1.74327301979065,33.9,0.909,0.0339170210063457,"High","Democratic","No Debt",43189.3571017007
"740",740,2012,1,"Germany",116,1.84719443321228,10.6767301559448,0.000316749239573255,0,10,804.77952,33,1.82957696914673,31.7,0.907,0.00316749233752489,"High","Democratic","No Debt",43335.6177178019
"757",757,2006,1,"Poland",77,6.22859573364258,9.77517414093018,0.00614375155419111,0,10,384.78763,40,0.27415069937706,47.9,0.866,0.0614375174045563,"Moderately High","Democratic","No Debt",17591.5533218436
"758",758,2007,1,"Poland",77,5.83386754989624,9.84415435791016,0.00705667398869991,0,10,385.00356,39,0.299163788557053,47.6,0.869,0.0705667436122894,"Moderately High","Democratic","No Debt",18847.8543330192
"759",759,2008,1,"Poland",77,2.73015522956848,9.88195037841797,0.0038394380826503,0,10,385.25752,40,0.461351186037064,47.6,0.895,0.0383943803608418,"Moderately High","Democratic","No Debt",19573.8618948032
"760",760,2009,1,"Poland",77,3.18897747993469,9.90728378295898,0.00256360368803144,0,10,385.51489,39,0.445084303617477,49.6,0.882,0.0256360359489918,"Moderately High","Democratic","No Debt",20076.0689046474
"761",761,2010,1,"Poland",77,3.83771681785583,9.94300270080566,0.00360531895421445,0,10,385.74682,36,0.497079610824585,49,0.882,0.0360531881451607,"Moderately High","Democratic","No Debt",20806.1251521037
"762",762,2011,1,"Poland",77,3.49543786048889,9.99136829376221,0.00486428430303931,0,10,385.94217,35,0.557022213935852,46.8,0.909,0.0486428439617157,"Moderately High","Democratic","No Debt",21837.1580125762
"763",763,2012,1,"Poland",77,1.470538854599,10.0064687728882,0.00151135248597711,0,10,386.09486,39,0.663234114646912,44.3,0.898,0.0151135250926018,"Moderately High","Democratic","No Debt",22169.4118438616
"781",781,2007,1,"Austria",91,17.722375869751,10.6233692169189,0.00299500813707709,0,10,83.0129,37,2.0133969783783,26,0.878,0.0299500823020935,"High","Democratic","No Debt",41083.8022481145
"782",782,2008,1,"Austria",91,1.46662354469299,10.6350946426392,0.00110373890493065,0,10,83.31465,37,1.84303498268127,25.9,0.878,0.0110373888164759,"High","Democratic","No Debt",41568.3626062653
"783",783,2009,1,"Austria",91,3.57176494598389,10.5927820205688,-0.00397858442738652,0,10,83.61362,41,1.70302498340607,27.6,0.885,-0.0397858433425426,"High","Democratic","No Debt",39846.1879859035
"784",784,2010,1,"Austria",91,0,10.6082286834717,0.0014582253061235,0,10,83.91986,37,1.58546197414398,27.2,0.873,0.014582253061235,"High","Democratic","No Debt",40466.4568286167
"785",785,2011,1,"Austria",91,5.32899761199951,10.6321668624878,0.00225656712427735,0,10,84.23559,37,1.43189597129822,27.3,0.886,0.022565670311451,"High","Democratic","No Debt",41446.8375654101
"786",786,2012,1,"Austria",91,1.27486777305603,10.635929107666,0.000353854964487255,0,10,84.55477,38,1.38973104953766,27.5,0.902,0.00353854964487255,"High","Democratic","No Debt",41603.0644277961
"802",802,2006,1,"Hungary",68,16.2007789611816,9.96831703186035,0.00393707118928432,0,10,100.78461,64,0.658724188804626,46.7,0.841,0.0393707118928432,"Moderately High","Democratic","No Debt",21339.5413444072
"803",803,2007,1,"Hungary",68,50.504753112793,9.97398853302002,0.000568952702451497,0,10,100.64138,67,0.622805893421173,51.2,0.818,0.00568952690809965,"Moderately High","Democratic","No Debt",21460.9124306829
"804",804,2008,1,"Hungary",68,47.4770545959473,9.98368263244629,0.000971938075963408,0,10,100.50699,67,0.471792012453079,50.9,0.822,0.00971938110888004,"Moderately High","Democratic","No Debt",21669.9683166604
"805",805,2009,1,"Hungary",68,0,9.91740989685059,-0.00663810502737761,0,10,100.34951,73,0.433832287788391,50.7,0.823,-0.0663810521364212,"Moderately High","Democratic","No Debt",20280.3942297019
"806",806,2010,1,"Hungary",68,0,9.92684173583984,0.000951038557104766,0,10,100.14633,69,0.365650087594986,50.1,0.769,0.00951038580387831,"Moderately High","Democratic","No Debt",20472.580553212
"807",807,2011,1,"Hungary",68,7.46272611618042,9.94684219360352,0.00201478553935885,0,10,99.88846,74,0.399596095085144,48.7,0.746,0.0201478563249111,"Moderately High","Democratic","No Debt",20886.1636751176
"808",808,2012,1,"Hungary",68,8.30530834197998,9.93286800384521,-0.0014048870652914,0,10,99.58334,72,0.356334388256073,48.3,0.734,-0.014048870652914,"Moderately High","Democratic","No Debt",20596.3262984051
"822",822,2006,1,"Czechia",64,4.58756446838379,10.1455059051514,0.00620292639359832,0,9,102.71476,24,0.356584489345551,41.8,0.908,0.055826336145401,"High","Democratic","No Debt",25476.3514097094
"823",823,2007,1,"Czechia",64,7.30109977722168,10.1935958862305,0.0047400277107954,0,9,103.30487,23,0.302602499723434,42.1,0.906,0.0426602512598038,"High","Democratic","No Debt",26731.4455199015
"824",824,2008,1,"Czechia",64,3.73979544639587,10.2138319015503,0.00198516948148608,0,9,103.97984,26,0.358294010162354,42.1,0.907,0.017866525799036,"High","Democratic","No Debt",27277.8937814064
"825",825,2009,1,"Czechia",64,2.55680179595947,10.1582536697388,-0.00544146727770567,0,9,104.60022,26,0.386209785938263,42.6,0.902,-0.0489732064306736,"High","Democratic","No Debt",25803.1967878256
"826",826,2010,1,"Czechia",64,4.90068387985229,10.1765003204346,0.00179623893927783,0,9,105.06617,26,0.331638604402542,41.5,0.892,0.0161661505699158,"High","Democratic","No Debt",26278.3404135353
"827",827,2011,1,"Czechia",64,1.83758139610291,10.1933746337891,0.00165816466324031,0,9,105.33985,27,0.341793298721313,42.4,0.89,0.0149234822019935,"High","Democratic","No Debt",26725.5317765573
"828",828,2012,1,"Czechia",64,4.54882955551147,10.1832704544067,-0.00099124968983233,0,9,105.45161,27,0.272268205881119,39.5,0.887,-0.00892124697566032,"High","Democratic","No Debt",26456.8518901708
"842",842,2006,1,"Slovakia",56,8.06898593902588,9.84593105316162,0.0082923648878932,0,10,53.87734,47,0.422381699085236,49.9,0.853,0.0829236507415771,"Moderately High","Democratic","No Debt",18881.3709919406
"843",843,2007,1,"Slovakia",56,5.86243200302124,9.94805717468262,0.010372418910265,0,10,53.91728,53,0.349662989377975,49.3,0.857,0.10372418910265,"Moderately High","Democratic","No Debt",20911.5553909014
"844",844,2008,1,"Slovakia",56,4.62687873840332,10.0021209716797,0.00543460855260491,0,10,53.9671,52,0.362118899822235,48.8,0.851,0.0543460845947266,"Moderately High","Democratic","No Debt",22073.2328832646
"845",845,2009,1,"Slovakia",56,1.7078537940979,9.94467163085938,-0.00574371591210365,0,10,54.01951,54,0.270354896783829,48.6,0.852,-0.0574371591210365,"Moderately High","Democratic","No Debt",20840.8781117344
"846",846,2010,1,"Slovakia",56,2.36584734916687,9.99332618713379,0.00489252526313066,0,10,54.06896,51,0.294600486755371,48.8,0.872,0.0489252507686615,"Moderately High","Democratic","No Debt",21879.9547215283
"847",847,2011,1,"Slovakia",56,5.52714872360229,10.0205202102661,0.00272121839225292,0,10,54.11377,53,0.275088012218475,47.1,0.894,0.0272121839225292,"Moderately High","Democratic","No Debt",22483.1228295758
"848",848,2012,1,"Slovakia",56,1.90202116966248,10.0348777770996,0.00143281649798155,0,10,54.15496,51,0.0966790020465851,47.4,0.882,0.0143281649798155,"High","Democratic","No Debt",22808.2542309507
"865",865,2006,1,"Italy and San Marino and Holy See (the)",109,2.93235421180725,10.5097227096558,0.00146972888614982,0,10,589.18471,51,0.483804613351822,35.1,0.85,0.0146972890943289,"High","Democratic","No Debt",36670.3098111198
"866",866,2007,1,"Italy and San Marino and Holy See (the)",109,2.99526643753052,10.5206270217896,0.00103754515293986,0,10,591.38599,54,0.336824387311935,37.1,0.865,0.0103754512965679,"High","Democratic","No Debt",37072.362384925
